Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"RENAUD, Philippe",France,Men,C-2 500M (Canoe Double),Bronze
1988,Seoul,Equestrian,Dressage,"OTTO-CREPIN, Margit",France,Women,Individual,Silver
1988,Seoul,Equestrian,Jumping,"DURAND JR., Pierre",France,Men,Individual,Gold
1988,Seoul,Equestrian,Jumping,"BOURDY, Hubert",France,Men,Team,Bronze
1988,Seoul,Equestrian,Jumping,"COTTIER, Frederic",France,Men,Team,Bronze
1988,Seoul,Equestrian,Jumping,"DURAND JR., Pierre",France,Men,Team,Bronze
1988,Seoul,Equestrian,Jumping,"ROBERT, Michel",France,Men,Team,Bronze
1988,Seoul,Fencing,Fencing,"RIBOUD, Philippe",France,Men,Épée Individual,Silver
1988,Seoul,Fencing,Fencing,"DELPLA, Frederic",France,Men,Épée Team,Gold
1988,Seoul,Fencing,Fencing,"HENRY, Jean-Michel",France,Men,Épée Team,Gold
1988,Seoul,Fencing,Fencing,"LENGLET, Olivier",France,Men,Épée Team,Gold
1988,Seoul,Fencing,Fencing,"RIBOUD, Philippe",France,Men,Épée Team,Gold
1988,Seoul,Fencing,Fencing,"SRECKI, Eric",France,Men,Épée Team,Gold
1988,Seoul,Fencing,Fencing,"LAMOUR, Jean-Francois",France,Men,Sabre Individual,Gold
1988,Seoul,Judo,Judo,"CARABETTA, Bruno",France,Men,60 - 65KG (Half-Lightweight),Bronze
1988,Seoul,Judo,Judo,"ALEXANDRE, Marc",France,Men,65 - 71KG (Lightweight),Gold
1988,Seoul,Sailing,Sailing,"PEPONNET, Thierry",France,Men,470 - Two Person Dinghy,Gold
1988,Seoul,Sailing,Sailing,"PILLOT, Luc",France,Men,470 - Two Person Dinghy,Gold
1988,Seoul,Sailing,Sailing,"HENARD, Nicolas",France,Men,Tornado - Multihull,Gold
1988,Seoul,Sailing,Sailing,"LE DEROFF, Jean Yves",France,Men,Tornado - Multihull,Gold
1988,Seoul,Shooting,Shooting,"BERTHELOT, Nicolas",France,Men,10M Air Rifle (60 Shots),Silver
1988,Seoul,Aquatics,Swimming,"PFEIFFER, Stefan",Germany,Men,1500M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"GROSS, Michael",Germany,Men,200M Butterfly,Gold
1988,Seoul,Aquatics,Swimming,"FAHRNER, Thomas",Germany,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"GROSS, Michael",Germany,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HENKEL, Rainer",Germany,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HOCHSTEIN, Erik",Germany,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Athletics,Athletics,"ZACZKIEWICZ-REIDICK, Claudia",Germany,Women,100M Hurdles,Bronze
1988,Seoul,Athletics,Athletics,"DOBELEIT, Norbert",Germany,Men,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"ITT, Edgar",Germany,Men,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"LUBKE, Ralf",Germany,Men,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"VAIHINGER, Jörg",Germany,Men,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"BAUMANN, Dieter",Germany,Men,5000M,Silver
1988,Seoul,Athletics,Athletics,"DANNEBERG, Rolf",Germany,Men,Discus Throw,Bronze
1988,Seoul,Boxing,Boxing,"GIES, Reiner",Germany,Men,60 - 63.5KG (Light-Welterweight),Bronze
1988,Seoul,Cycling,Cycling Road,"HENN, Christian",Germany,Men,Individual Road Race,Bronze
1988,Seoul,Cycling,Cycling Road,"GRONE, Bernd",Germany,Men,Individual Road Race,Silver
1988,Seoul,Cycling,Cycling Road,"NIEHAUS, Judith",Germany,Women,Individual Road Race,Silver
1988,Seoul,Cycling,Cycling Track,"LECHNER, Robert",Germany,Men,1KM Time Trial,Bronze
1988,Seoul,Equestrian,Dressage,"UPHOFF-BECKER, Nicole",Germany,Women,Individual,Gold
1988,Seoul,Equestrian,Dressage,"KLIMKE, Reiner",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Dressage,"LINSENHOFF, Ann-Kathrin",Germany,Women,Team,Gold
1988,Seoul,Equestrian,Dressage,"TEODORESCU, Monica",Germany,Women,Team,Gold
1988,Seoul,Equestrian,Dressage,"UPHOFF-BECKER, Nicole",Germany,Women,Team,Gold
1988,Seoul,Equestrian,Eventing,"BAUMANN, Matthias Andreas",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Eventing,"EHRENBRINK, Ralf",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Eventing,"ERHORN, Claus",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Eventing,"KASPAREIT, Thies",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Jumping,"HUCK, Karsten",Germany,Men,Individual,Bronze
1988,Seoul,Equestrian,Jumping,"BEERBAUM, Ludger",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Jumping,"BRINKMANN, Wolfgang",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Jumping,"HAFEMEISTER, Dirk",Germany,Men,Team,Gold
1988,Seoul,Equestrian,Jumping,"SLOOTHAAK, Franke",Germany,Men,Team,Gold
1988,Seoul,Fencing,Fencing,"SCHMITT, Arnd Rüdiger",Germany,Men,Épée Individual,Gold
1988,Seoul,Fencing,Fencing,"BORRMANN, Elmar",Germany,Men,Épée Team,Silver
1988,Seoul,Fencing,Fencing,"FISCHER, Volker",Germany,Men,Épée Team,Silver
1988,Seoul,Fencing,Fencing,"GERULL, Thomas",Germany,Men,Épée Team,Silver
1988,Seoul,Fencing,Fencing,"PUSCH, Alexander",Germany,Men,Épée Team,Silver
1988,Seoul,Fencing,Fencing,"SCHMITT, Arnd Rüdiger",Germany,Men,Épée Team,Silver
1988,Seoul,Fencing,Fencing,"FUNKENHAUSER, Zita-Eva",Germany,Women,Foil Individual,Bronze
1988,Seoul,Fencing,Fencing,"FICHTEL-MAURITZ, Anja",Germany,Women,Foil Individual,Gold
1988,Seoul,Fencing,Fencing,"BAU, Sabine Christiane",Germany,Women,Foil Individual,Silver
1988,Seoul,Fencing,Fencing,"BEHR, Matthias",Germany,Men,Foil Team,Silver
1988,Seoul,Fencing,Fencing,"ENDRES, Thomas",Germany,Men,Foil Team,Silver
1988,Seoul,Fencing,Fencing,"GEY, Matthias",Germany,Men,Foil Team,Silver
1988,Seoul,Fencing,Fencing,"SCHRECK, Ulrich Rainer",Germany,Men,Foil Team,Silver
1988,Seoul,Fencing,Fencing,"WEIDNER, Thorsten",Germany,Men,Foil Team,Silver
1988,Seoul,Fencing,Fencing,"BAU, Sabine Christiane",Germany,Women,Foil Team,Gold
1988,Seoul,Fencing,Fencing,"FICHTEL-MAURITZ, Anja",Germany,Women,Foil Team,Gold
1988,Seoul,Fencing,Fencing,"FUNKENHAUSER, Zita-Eva",Germany,Women,Foil Team,Gold
1988,Seoul,Fencing,Fencing,"KLUG, Anette",Germany,Women,Foil Team,Gold
1988,Seoul,Fencing,Fencing,"WEBER, Christiane",Germany,Women,Foil Team,Gold
1988,Seoul,Football,Football,"BOMMER, Rudolf",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"FACH, Holger",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"FUNKEL, Wolfgang",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"GOERTZ, Armin",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"GRAHAMMER, Roland",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"HASSLER, Thomas",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"HORSTER, Thomas",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"JANSSEN, Olaf",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"KAMPS, Uwe",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"KLEPPINGER, Gerhard",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"KLINSMANN, Jurgen",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"MILL, Frank",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"RECK, Oliver",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"RIEDLE, Karlheinz",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"SAUER, Gunnar",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"SCHREIER, Christian",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"SCHULZ, Michael",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"SIEVERS, Ralf",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"WALTER, Fritz",Germany,Men,Football,Bronze
1988,Seoul,Football,Football,"WUTTKE, Wolfram",Germany,Men,Football,Bronze
1988,Seoul,Hockey,Hockey,"BLÖCHER, Stefan",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"BRINKMANN, Dirk",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"BRINKMANN, Thomas",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"DOPP, Heiner",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"FASTRICH, Hans-Henning",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"FISCHER, Carsten",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"FRANK, Tobias",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"FRIED, Volker",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"HANEL, Horst-Ulrich",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"HILGERS, Michael",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"KELLER, Andreas",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"METZ, Michael",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"MOLLANDIN, Andreas",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"RECK, Thomas Werner",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"SCHLIEMANN, Christian",Germany,Men,Hockey,Silver
1988,Seoul,Hockey,Hockey,"SCHMIDT-OPPER, Ekkhard",Germany,Men,Hockey,Silver
1988,Seoul,Judo,Judo,"WIENEKE, Frank",Germany,Men,71 - 78KG (Half-Middleweight),Silver
1988,Seoul,Judo,Judo,"MEILING, Marc",Germany,Men,86 - 95KG (Half-Heavyweight),Silver
1988,Seoul,Rowing,Rowing,"DOMAIN, Thomas",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"EICHHOLZ, Armin",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"KLEIN, Manfred Willi",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"MÄNNIG, Wolfgang",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"MELLINGHAUS, Matthias",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"MÖLLENKAMP, Thomas",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"RABE, Bahne",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"SCHULTZ, Eckhardt",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"WESSLING, Ansgar",Germany,Men,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"GRABOW, Guido",Germany,Men,Four Without Coxswain (4-),Bronze
1988,Seoul,Rowing,Rowing,"GRABOW, Volker",Germany,Men,Four Without Coxswain (4-),Bronze
1988,Seoul,Rowing,Rowing,"KESSLAU, Norbert",Germany,Men,Four Without Coxswain (4-),Bronze
1988,Seoul,Rowing,Rowing,"PUTTLITZ, Jörg",Germany,Men,Four Without Coxswain (4-),Bronze
1988,Seoul,Rowing,Rowing,"KOLBE, Peter-Michael",Germany,Men,Single Sculls (1X),Silver
1988,Seoul,Shooting,Shooting,"SPERBER, Silvia",Germany,Women,10M Air Rifle (40 Shots),Silver
1988,Seoul,Shooting,Shooting,"RIEDERER, Johann",Germany,Men,10M Air Rifle (60 Shots),Bronze
1988,Seoul,Shooting,Shooting,"SPERBER, Silvia",Germany,Women,50M Rifle 3 Positions (3X20 Shots),Gold
1988,Seoul,Tennis,Tennis,"GRAF, Steffi",Germany,Women,Doubles,Bronze
1988,Seoul,Tennis,Tennis,"KOHDE-KILSCH, Claudia",Germany,Women,Doubles,Bronze
1988,Seoul,Tennis,Tennis,"GRAF, Steffi",Germany,Women,Singles,Gold
1988,Seoul,Weightlifting,Weightlifting,"ZAWIEJA, Martin",Germany,Men,"+ 110KG, Total (Super Heavyweight)",Bronze
1988,Seoul,Weightlifting,Weightlifting,"NERLINGER, Manfred",Germany,Men,"+ 110KG, Total (Super Heavyweight)",Silver
1988,Seoul,Weightlifting,Weightlifting,"IMMESBERGER, Peter",Germany,Men,"90 - 100KG, Total (First-Heavyweight)",Bronze
1988,Seoul,Wrestling,Wrestling Gre-R,"HIMMEL, Gerhard",Germany,Men,90 - 100KG (Heavyweight),Silver
1988,Seoul,Aquatics,Swimming,"SIRCH, Cornelia",Germany,Women,100M Backstroke,Bronze
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",Germany,Women,100M Backstroke,Gold
1988,Seoul,Aquatics,Swimming,"HÖRNER, Silke",Germany,Women,100M Breaststroke,Bronze
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",Germany,Women,100M Butterfly,Gold
1988,Seoul,Aquatics,Swimming,"WEIGANG, Birte",Germany,Women,100M Butterfly,Silver
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",Germany,Women,100M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"DASSLER, Uwe",Germany,Men,1500M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"BALTRUSCH, Frank",Germany,Men,200M Backstroke,Silver
1988,Seoul,Aquatics,Swimming,"SIRCH, Cornelia",Germany,Women,200M Backstroke,Bronze
1988,Seoul,Aquatics,Swimming,"ZIMMERMANN, Kathrin",Germany,Women,200M Backstroke,Silver
1988,Seoul,Aquatics,Swimming,"HÖRNER, Silke",Germany,Women,200M Breaststroke,Gold
1988,Seoul,Aquatics,Swimming,"NORD, Kathleen",Germany,Women,200M Butterfly,Gold
1988,Seoul,Aquatics,Swimming,"WEIGANG, Birte",Germany,Women,200M Butterfly,Silver
1988,Seoul,Aquatics,Swimming,"STELLMACH, Manuela",Germany,Women,200M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"FRIEDRICH, Heike",Germany,Women,200M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"KUHL, Patrick",Germany,Men,200M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming,"HUNGER, Daniela",Germany,Women,200M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming,"DASSLER, Uwe",Germany,Men,400M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"MÖHRING, Anke",Germany,Women,400M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"FRIEDRICH, Heike",Germany,Women,400M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"HUNGER, Daniela",Germany,Women,400M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming,"FLEMMING, Thomas",Germany,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HINNEBURG, Lars",Germany,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"RICHTER, Dirk",Germany,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"ZESNER, Steffen",Germany,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HUNGER, Daniela",Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"MEISSNER, Katrin",Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"STELLMACH, Manuela",Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"HÖRNER, Silke",Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"MEISSNER, Katrin",Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"WEIGANG, Birte",Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"DASSLER, Uwe",Germany,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"FLEMMING, Thomas",Germany,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"LODZIEWSKI, Sven",Germany,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"ZESNER, Steffen",Germany,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"MEISSNER, Katrin",Germany,Women,50M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",Germany,Women,50M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"STRAUSS, Astrid",Germany,Women,800M Freestyle,Silver
1988,Seoul,Athletics,Athletics,"DRECHSLER, Heike",Germany,Women,100M,Bronze
1988,Seoul,Athletics,Athletics,"SIEBERT, Gloria",Germany,Women,100M Hurdles,Silver
1988,Seoul,Athletics,Athletics,"HEROLD, Jens-Peter",Germany,Men,1500M,Bronze
1988,Seoul,Athletics,Athletics,"DRECHSLER, Heike",Germany,Women,200M,Bronze
1988,Seoul,Athletics,Athletics,"WEIGEL, Ronald",Germany,Men,20KM Walk,Silver
1988,Seoul,Athletics,Athletics,"MÜLLER, Petra",Germany,Women,400M,Silver
1988,Seoul,Athletics,Athletics,"FIEDLER, Ellen",Germany,Women,400M Hurdles,Bronze
1988,Seoul,Athletics,Athletics,"AUERSWALD-LANGE, Ingrid",Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics,"BEHRENDT, Kerstin",Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics,"MÖLLER, Silke",Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics,"OELSNER-GÖHR, Marlies",Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics,"BUSCH, Sabine",Germany,Women,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"EMMELMANN, Kirsten",Germany,Women,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"MÜLLER, Petra",Germany,Women,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"NEUBAUER, Dagmar",Germany,Women,4X400M Relay,Bronze
1988,Seoul,Athletics,Athletics,"KUNZE, Hansjörg",Germany,Men,5000M,Bronze
1988,Seoul,Athletics,Athletics,"GAUDER, Hartwig",Germany,Men,50KM Walk,Bronze
1988,Seoul,Athletics,Athletics,"WEIGEL, Ronald",Germany,Men,50KM Walk,Silver
1988,Seoul,Athletics,Athletics,"WODARS, Sigrun",Germany,Women,800M,Gold
1988,Seoul,Athletics,Athletics,"WACHTEL, Christine",Germany,Women,800M,Silver
1988,Seoul,Athletics,Athletics,"SCHENK, Christian",Germany,Men,Decathlon,Gold
1988,Seoul,Athletics,Athletics,"VOSS, Torsten",Germany,Men,Decathlon,Silver
1988,Seoul,Athletics,Athletics,"SCHULT, Jürgen",Germany,Men,Discus Throw,Gold
1988,Seoul,Athletics,Athletics,"HELLMANN, Martina",Germany,Women,Discus Throw,Gold
1988,Seoul,Athletics,Athletics,"GANSKY, Diana",Germany,Women,Discus Throw,Silver
1988,Seoul,Athletics,Athletics,"BEHMER, Anke",Germany,Women,Heptathlon,Bronze
1988,Seoul,Athletics,Athletics,"JOHN, Sabine",Germany,Women,Heptathlon,Silver
1988,Seoul,Athletics,Athletics,"KOCH, Beate",Germany,Women,Javelin Throw,Bronze
1988,Seoul,Athletics,Athletics,"FELKE-MEIER, Petra",Germany,Women,Javelin Throw,Gold
1988,Seoul,Athletics,Athletics,"DRECHSLER, Heike",Germany,Women,Long Jump,Silver
1988,Seoul,Athletics,Athletics,"DÖRRE, Katrin",Germany,Women,Marathon,Bronze
1988,Seoul,Athletics,Athletics,"TIMMERMANN, Ulf",Germany,Men,Shot Put,Gold
1988,Seoul,Athletics,Athletics,"NEIMKE, Kathrin",Germany,Women,Shot Put,Silver
1988,Seoul,Boxing,Boxing,"TEWS, Andreas",Germany,Men,48 - 51KG (Flyweight),Silver
1988,Seoul,Boxing,Boxing,"ZÜLOW, Andreas",Germany,Men,57 - 60KG (Lightweight),Gold
1988,Seoul,Boxing,Boxing,"MASKE, Henry",Germany,Men,71-75KG,Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"SCHMIDT, Jorg",Germany,Men,C-1 1000M (Canoe Single),Silver
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"HEUKRODT, Olaf",Germany,Men,C-1 500M (Canoe Single),Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"HEUKRODT, Olaf",Germany,Men,C-2 1000M (Canoe Double),Silver
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"SPELLY, Ingo",Germany,Men,C-2 1000M (Canoe Double),Silver
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"WOHLLEBE, Andre",Germany,Men,K-1 1000M (Kayak Single),Bronze
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"STAHLE, Andreas",Germany,Men,K-1 500M (Kayak Single),Silver
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Germany,Women,K-1 500M (Kayak Single),Silver
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Germany,Women,K-2 500M (Kayak Double),Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"NOTHNAGEL-VON SECK, Anke",Germany,Women,K-2 500M (Kayak Double),Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"BLIESENER, Hans-Jorg",Germany,Men,K-4 1000M (Kayak Four),Bronze
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"BLUHM, Kay",Germany,Men,K-4 1000M (Kayak Four),Bronze
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"STAHLE, Andreas",Germany,Men,K-4 1000M (Kayak Four),Bronze
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"WOHLLEBE, Andre",Germany,Men,K-4 1000M (Kayak Four),Bronze
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Germany,Women,K-4 500M (Kayak Four),Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"NOTHNAGEL-VON SECK, Anke",Germany,Women,K-4 500M (Kayak Four),Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"PORTWICH, Ramona",Germany,Women,K-4 500M (Kayak Four),Gold
1988,Seoul,Canoe / Kayak,Canoe / Kayak F,"SINGER, Heike",Germany,Women,K-4 500M (Kayak Four),Gold
1988,Seoul,Cycling,Cycling Road,"LUDWIG, Olaf",Germany,Men,Individual Road Race,Gold
1988,Seoul,Cycling,Cycling Road,"AMPLER, Uwe",Germany,Men,Team Time Trial,Gold
1988,Seoul,Cycling,Cycling Road,"KUMMER, Mario",Germany,Men,Team Time Trial,Gold
1988,Seoul,Cycling,Cycling Road,"LANDSMANN, Maik",Germany,Men,Team Time Trial,Gold
1988,Seoul,Cycling,Cycling Road,"SCHUR, Jan",Germany,Men,Team Time Trial,Gold
1988,Seoul,Cycling,Cycling Track,"DITTERT, Bernd",Germany,Men,Individual Pursuit,Bronze
1988,Seoul,Cycling,Cycling Track,"LUDING, Christa",Germany,Women,Sprint,Silver
1988,Seoul,Cycling,Cycling Track,"HESSLICH, Lutz",Germany,Men,Sprint Indivual,Gold
1988,Seoul,Cycling,Cycling Track,"BLOCHWITZ, Steffen",Germany,Men,Team Pursuit (4000M),Silver
1988,Seoul,Cycling,Cycling Track,"HENNIG, Roland",Germany,Men,Team Pursuit (4000M),Silver
1988,Seoul,Cycling,Cycling Track,"MEIER, Dirk",Germany,Men,Team Pursuit (4000M),Silver
1988,Seoul,Cycling,Cycling Track,"WOLF, Carsten",Germany,Men,Team Pursuit (4000M),Silver
1988,Seoul,Fencing,Fencing,"WAGNER, Udo",Germany,Men,Foil Individual,Silver
1988,Seoul,Gymnastics,Artistic G.,"BEHRENDT, Holger",Germany,Men,Horizontal Bar,Bronze
1988,Seoul,Gymnastics,Artistic G.,"TIPPELT, Sven",Germany,Men,Parallel Bars,Bronze
1988,Seoul,Gymnastics,Artistic G.,"TIPPELT, Sven",Germany,Men,Rings,Bronze
1988,Seoul,Gymnastics,Artistic G.,"BEHRENDT, Holger",Germany,Men,Rings,Gold
1988,Seoul,Gymnastics,Artistic G.,"BEHRENDT, Holger",Germany,Men,Team Competition,Silver
1988,Seoul,Gymnastics,Artistic G.,"BÜCHNER, Ralf",Germany,Men,Team Competition,Silver
1988,Seoul,Gymnastics,Artistic G.,"HOFFMANN, Ulf",Germany,Men,Team Competition,Silver
1988,Seoul,Gymnastics,Artistic G.,"KROLL, Sylvio",Germany,Men,Team Competition,Silver
1988,Seoul,Gymnastics,Artistic G.,"TIPPELT, Sven",Germany,Men,Team Competition,Silver
1988,Seoul,Gymnastics,Artistic G.,"WECKER, Andreas",Germany,Men,Team Competition,Silver
1988,Seoul,Gymnastics,Artistic G.,"FÄHNRICH, Gabriele",Germany,Women,Team Competition,Bronze
1988,Seoul,Gymnastics,Artistic G.,"JENTSCH, Martina",Germany,Women,Team Competition,Bronze
1988,Seoul,Gymnastics,Artistic G.,"KERSTEN, Dagmar",Germany,Women,Team Competition,Bronze
1988,Seoul,Gymnastics,Artistic G.,"KLOTZ, Ulrike",Germany,Women,Team Competition,Bronze
1988,Seoul,Gymnastics,Artistic G.,"SCHIEFERDECKER, Bettina",Germany,Women,Team Competition,Bronze
1988,Seoul,Gymnastics,Artistic G.,"THÜMMLER, Dörte",Germany,Women,Team Competition,Bronze
1988,Seoul,Gymnastics,Artistic G.,"KERSTEN, Dagmar",Germany,Women,Uneven Bars,Silver
1988,Seoul,Gymnastics,Artistic G.,"KROLL, Sylvio",Germany,Men,Vault,Silver
1988,Seoul,Judo,Judo,"STÖHR, Henry",Germany,Men,+ 95KG (Heavyweight),Silver
1988,Seoul,Judo,Judo,"LOLL, Sven",Germany,Men,65 - 71KG (Lightweight),Silver
1988,Seoul,Judo,Judo,"BRECHOT, Torsten",Germany,Men,71 - 78KG (Half-Middleweight),Bronze
1988,Seoul,Rowing,Rowing,"PETER, Birgit",Germany,Women,Double Sculls (2X),Gold
1988,Seoul,Rowing,Rowing,"SCHRÖTER, Martina",Germany,Women,Double Sculls (2X),Gold
1988,Seoul,Rowing,Rowing,"BALTHASAR, Ramona",Germany,Women,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"HAACKER, Kathrin",Germany,Women,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"KLUGE, Anja",Germany,Women,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"NEUNAST, Daniela",Germany,Women,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"SCHRÖR, Beatrix",Germany,Women,Eight With Coxswain (8+),Gold
1988,Seoul,Rowing,Rowing,"STANGE, Uta",Germany,Women,Eight With Coxswain (8+),Gold
